# Time (s), Energy (keV), SunX (arcsec), SunY (arcsec)
3.376062534904958606e+08,1.880000000000000115e+00,-8.253300000000000409e+02,-4.550999999999999801e+01
3.376062535493782759e+08,2.000000000000000000e+00,-1.314869999999999891e+03,1.291500000000000057e+02
3.376062536176074147e+08,1.920000000000000151e+00,-5.350499999999999545e+02,1.844999999999999929e+01
3.376062537773882151e+08,2.680000000000000160e+00,-1.337009999999999991e+03,-4.058999999999999631e+01
3.376062539894325137e+08,1.600000000000000089e+00,-6.728099999999999454e+02,-1.045499999999999972e+02
3.376062542704459429e+08,1.800000000000000044e+00,-5.350499999999999545e+02,3.813000000000000256e+01
3.376062542808073163e+08,1.600000000000000089e+00,-5.055299999999999727e+02,-1.414499999999999886e+02
3.376062543878070712e+08,1.640000000000000124e+00,-6.629700000000000273e+02,1.808100000000000023e+02
3.376062545789018869e+08,1.880000000000000115e+00,-1.179569999999999936e+03,3.075000000000000000e+01
3.376062546392317414e+08,2.120000000000000107e+00,-6.900299999999999727e+02,2.472299999999999898e+02
3.376062546887000799e+08,1.680000000000000160e+00,-7.761299999999999955e+02,-2.250900000000000034e+02
3.376062547406065464e+08,1.680000000000000160e+00,-7.195499999999999545e+02,2.091000000000000014e+01
3.376062547444661260e+08,2.200000000000000178e+00,-9.655499999999999545e+02,3.997500000000000000e+02
3.376062548951443434e+08,2.240000000000000213e+00,-1.174650000000000091e+03,2.201699999999999875e+02
3.376062549996951222e+08,1.840000000000000080e+00,-8.081100000000000136e+02,1.094699999999999989e+02
3.376062551018685102e+08,1.959999999999999964e+00,-7.392300000000000182e+02,2.570699999999999932e+02
3.376062552747124434e+08,1.600000000000000089e+00,-7.539900000000000091e+02,-8.487000000000000455e+01
3.376062553538573980e+08,1.720000000000000195e+00,-1.366529999999999973e+03,-1.168499999999999943e+02
3.376062554817284942e+08,1.680000000000000160e+00,-1.263210000000000036e+03,-1.266899999999999977e+02
3.376062555712369680e+08,1.600000000000000089e+00,-8.179499999999999318e+02,3.530099999999999909e+02
3.376062556681347489e+08,1.720000000000000195e+00,-5.178300000000000409e+02,-1.844999999999999929e+01
3.376062559965690374e+08,1.680000000000000160e+00,-6.703500000000000227e+02,3.075000000000000000e+01
3.376062560946484208e+08,1.959999999999999964e+00,-6.752699999999999818e+02,2.595299999999999727e+02
3.376062561854720116e+08,1.640000000000000124e+00,-9.606299999999999955e+02,4.022099999999999795e+02
3.376062562626584172e+08,2.240000000000000213e+00,-5.694900000000000091e+02,-2.078700000000000045e+02
3.376062562962673903e+08,2.160000000000000142e+00,-1.300109999999999900e+03,3.567000000000000171e+01
3.376062563055034876e+08,1.959999999999999964e+00,-6.408300000000000409e+02,-1.107000000000000028e+01
3.376062567761425972e+08,1.720000000000000195e+00,-5.547300000000000182e+02,9.717000000000000171e+01
3.376062571652951241e+08,2.360000000000000320e+00,-9.483300000000000409e+02,-1.906500000000000057e+02
3.376062574686588645e+08,5.200000000000000000e+01,-2.539949999999999818e+03,-6.359099999999999682e+02
3.376062576397189498e+08,2.160000000000000142e+00,-1.386210000000000036e+03,8.487000000000000455e+01
3.376062582408105731e+08,1.640000000000000124e+00,-5.448899999999999864e+02,1.844999999999999929e+01
3.376062583004286289e+08,1.920000000000000151e+00,-6.506699999999999591e+02,-1.832700000000000102e+02
3.376062583250629306e+08,2.320000000000000284e+00,-7.121699999999999591e+02,2.275499999999999829e+02
3.376062583292241693e+08,1.880000000000000115e+00,-8.228700000000000045e+02,1.045499999999999972e+02
3.376062583786479831e+08,1.720000000000000195e+00,-7.810499999999999545e+02,2.078700000000000045e+02
3.376062584471419454e+08,1.840000000000000080e+00,-5.301299999999999955e+02,-1.266899999999999977e+02
3.376062584844270945e+08,1.959999999999999964e+00,-7.023300000000000409e+02,-7.010999999999999943e+01
3.376062585152040124e+08,2.320000000000000284e+00,-6.482100000000000364e+02,1.020900000000000034e+02
3.376062585322352648e+08,2.160000000000000142e+00,-6.629700000000000273e+02,2.447700000000000102e+02
3.376062587757617235e+08,2.080000000000000071e+00,-5.522699999999999818e+02,-1.562100000000000080e+02
3.376062588510134816e+08,2.080000000000000071e+00,-6.408300000000000409e+02,1.217699999999999960e+02
3.376062589055132270e+08,1.600000000000000089e+00,-6.728099999999999454e+02,1.070100000000000051e+02
3.376062589097949266e+08,1.880000000000000115e+00,-1.221389999999999873e+03,9.225000000000000000e+01
3.376062590416026711e+08,1.720000000000000195e+00,-5.891699999999999591e+02,1.020900000000000034e+02
3.376062591284136176e+08,1.105600000000000023e+02,-1.147589999999999918e+03,-8.609999999999999432e+00
3.376062595762000680e+08,1.920000000000000151e+00,-1.154970000000000027e+03,-1.537500000000000000e+02
3.376062596077083349e+08,2.400000000000000355e+00,-9.114299999999999500e+02,-4.243499999999999659e+02
3.376062596353862882e+08,1.840000000000000080e+00,-7.859700000000000273e+02,-1.242300000000000040e+02
3.376062596683290005e+08,1.840000000000000080e+00,-9.852300000000000182e+02,-3.505500000000000114e+02
3.376062600886468887e+08,2.400000000000000355e+00,-5.940900000000000318e+02,-1.783499999999999943e+02
3.376062601010774970e+08,2.400000000000000355e+00,-8.302500000000000000e+02,2.644499999999999886e+02
3.376062601437435150e+08,1.800000000000000044e+00,-1.346849999999999909e+03,-1.365300000000000011e+02
3.376062601809505224e+08,1.720000000000000195e+00,-8.425499999999999545e+02,3.185699999999999932e+02
3.376062602291959524e+08,1.800000000000000044e+00,-1.368990000000000009e+03,2.582999999999999829e+01
3.376062603838194609e+08,1.640000000000000124e+00,-7.736699999999999591e+02,2.767500000000000000e+02
3.376062604347894788e+08,3.160000000000000142e+00,-8.277899999999999636e+02,1.020900000000000034e+02
3.376062605192068219e+08,1.959999999999999964e+00,-5.227500000000000000e+02,-2.091000000000000014e+01
3.376062605749544501e+08,1.760000000000000009e+00,-5.178300000000000409e+02,-6.150000000000000355e+00
3.376062605974479318e+08,1.600000000000000089e+00,-5.522699999999999818e+02,-2.103299999999999841e+02
3.376062606019997597e+08,1.680000000000000160e+00,-7.318500000000000227e+02,1.586699999999999875e+02
3.376062606798242331e+08,2.120000000000000107e+00,-6.752699999999999818e+02,2.004900000000000091e+02
3.376062608417578340e+08,1.236400000000000006e+02,-1.167269999999999982e+03,-1.512899999999999920e+02
3.376062608936816454e+08,1.680000000000000160e+00,-6.728099999999999454e+02,9.962999999999999545e+01
3.376062609758940935e+08,1.680000000000000160e+00,-8.843700000000000045e+02,1.758899999999999864e+02
3.376062611351529956e+08,3.280000000000000249e+00,-8.843700000000000045e+02,-2.644499999999999886e+02
3.376062611461979151e+08,1.600000000000000089e+00,-1.127910000000000082e+03,6.150000000000000355e+00
3.376062611665983200e+08,2.360000000000000320e+00,-5.817899999999999636e+02,-5.781000000000000227e+01
3.376062611748708487e+08,2.520000000000000018e+00,-8.179499999999999318e+02,1.291500000000000057e+02
3.376062612743738890e+08,1.600000000000000089e+00,-1.218930000000000064e+03,-2.337000000000000099e+01
3.376062614425151944e+08,1.600000000000000089e+00,-7.220099999999999909e+02,-1.599000000000000021e+01
3.376062614871798754e+08,1.800000000000000044e+00,-1.002449999999999932e+03,2.250900000000000034e+02
3.376062615297222137e+08,1.720000000000000195e+00,-1.263210000000000036e+03,-1.709699999999999989e+02
3.376062616226876974e+08,1.959999999999999964e+00,-6.383700000000000045e+02,-6.150000000000000355e+00
3.376062617946603894e+08,2.680000000000000160e+00,-7.736699999999999591e+02,-6.765000000000000568e+01
3.376062618138313890e+08,1.920000000000000151e+00,-6.654299999999999500e+02,-1.242300000000000040e+02
3.376062618350422978e+08,1.840000000000000080e+00,-6.777300000000000182e+02,9.717000000000000171e+01
3.376062618828428984e+08,1.600000000000000089e+00,-6.974099999999999682e+02,2.423100000000000023e+02
3.376062619215668440e+08,1.760000000000000009e+00,-5.694900000000000091e+02,-2.201699999999999875e+02
3.376062619268185496e+08,1.640000000000000124e+00,-1.290269999999999982e+03,-1.266899999999999977e+02
3.376062622486762404e+08,2.240000000000000213e+00,-1.415730000000000018e+03,4.796999999999999886e+01
3.376062623843250871e+08,1.880000000000000115e+00,-6.580499999999999545e+02,-7.256999999999999318e+01
3.376062623969737291e+08,2.000000000000000000e+00,-8.302500000000000000e+02,-4.550999999999999801e+01
3.376062624051681757e+08,1.840000000000000080e+00,-8.819099999999999682e+02,2.398499999999999943e+02
3.376062624188954234e+08,2.839999999999999858e+00,-1.027049999999999955e+03,1.660500000000000114e+02
3.376062624489496350e+08,2.879999999999999893e+00,-7.047899999999999636e+02,2.054099999999999966e+02
3.376062625886034966e+08,1.800000000000000044e+00,-4.883100000000000023e+02,-9.962999999999999545e+01
3.376062626789333820e+08,2.240000000000000213e+00,-6.260699999999999363e+02,-7.748999999999999488e+01
3.376062627656152248e+08,1.680000000000000160e+00,-1.022129999999999995e+03,-5.535000000000000142e+01
3.376062628203320503e+08,2.200000000000000178e+00,-7.933500000000000227e+02,1.734300000000000068e+02
3.376062629199131727e+08,1.800000000000000044e+00,-6.629700000000000273e+02,-1.193100000000000023e+02
3.376062630617079139e+08,1.720000000000000195e+00,-9.089700000000000273e+02,2.324699999999999989e+02
3.376062630786848664e+08,2.080000000000000071e+00,-7.785900000000000318e+02,-1.365300000000000011e+02
3.376062632478331327e+08,1.840000000000000080e+00,-7.835099999999999909e+02,2.546099999999999852e+02
3.376062632567393780e+08,1.760000000000000009e+00,-6.629700000000000273e+02,1.045499999999999972e+02
3.376062633522450328e+08,3.136000000000000298e+01,-7.244700000000000273e+02,2.275499999999999829e+02
3.376062635015624762e+08,2.280000000000000249e+00,-6.777300000000000182e+02,-1.291500000000000057e+02
3.376062635574392080e+08,2.240000000000000213e+00,-8.794499999999999318e+02,-8.240999999999999659e+01
3.376062635952745080e+08,1.959999999999999964e+00,-9.384900000000000091e+02,-2.521500000000000057e+02
3.376062636839409471e+08,2.000000000000000000e+00,-6.924900000000000091e+02,-2.521500000000000057e+02
3.376062638891916275e+08,2.759999999999999787e+00,-6.998700000000000045e+02,1.107000000000000028e+01
3.376062639355338812e+08,1.800000000000000044e+00,-5.498099999999999454e+02,-1.906500000000000057e+02
3.376062640133409500e+08,9.220000000000000284e+01,-1.356690000000000055e+03,1.020900000000000034e+02
3.376062640894780755e+08,4.560000000000000497e+00,-8.942100000000000364e+02,2.669099999999999682e+02
3.376062641197580099e+08,3.959999999999999964e+00,-6.974099999999999682e+02,-1.611299999999999955e+02
3.376062641384071112e+08,1.600000000000000089e+00,-1.327170000000000073e+03,-7.010999999999999943e+01
3.376062641697623730e+08,1.600000000000000089e+00,-1.356690000000000055e+03,-1.266899999999999977e+02
3.376062643209212422e+08,1.800000000000000044e+00,-8.843700000000000045e+02,1.783499999999999943e+02
3.376062645313888788e+08,2.000000000000000000e+00,-5.817899999999999636e+02,6.150000000000000355e+00
3.376062645591547489e+08,2.160000000000000142e+00,-9.458700000000000045e+02,6.272999999999999687e+01
3.376062646228819489e+08,1.600000000000000089e+00,-7.564500000000000455e+02,-1.635900000000000034e+02
3.376062649617773294e+08,1.640000000000000124e+00,-4.686299999999999955e+02,-2.337000000000000099e+01
3.376062649931402206e+08,1.880000000000000115e+00,-9.015900000000000318e+02,-1.316099999999999852e+02
3.376062652356477976e+08,1.720000000000000195e+00,-6.555900000000000318e+02,-3.161100000000000136e+02
3.376062652645952702e+08,1.880000000000000115e+00,-1.253369999999999891e+03,-2.570699999999999932e+02
3.376062653777105212e+08,1.920000000000000151e+00,-1.108230000000000018e+03,2.595299999999999727e+02
3.376062653976671100e+08,1.680000000000000160e+00,-8.154900000000000091e+02,-4.058999999999999631e+01
3.376062655646408200e+08,2.879999999999999893e+00,-8.597699999999999818e+02,-5.535000000000000142e+01
3.376062655880870223e+08,1.600000000000000089e+00,-8.548500000000000227e+02,1.906500000000000057e+02
3.376062657083995342e+08,2.040000000000000036e+00,-7.859700000000000273e+02,2.250900000000000034e+02
3.376062657111794949e+08,2.640000000000000124e+00,-8.277899999999999636e+02,-6.026999999999999602e+01
3.376062657201095819e+08,2.040000000000000036e+00,-7.884299999999999500e+02,2.693700000000000045e+02
3.376062658154752851e+08,2.040000000000000036e+00,-8.769900000000000091e+02,3.603899999999999864e+02
3.376062658208127022e+08,2.360000000000000320e+00,-8.991299999999999955e+02,-3.874499999999999886e+02
3.376062659706532359e+08,1.800000000000000044e+00,-7.072500000000000000e+02,-2.091000000000000014e+01
3.376062661152973175e+08,2.839999999999999858e+00,-8.548500000000000227e+02,-2.472299999999999898e+02
3.376062661308572292e+08,1.800000000000000044e+00,-5.817899999999999636e+02,5.289000000000000057e+01
3.376062661559299231e+08,6.092000000000000171e+01,-2.537489999999999782e+03,-6.359099999999999682e+02
3.376062667468380928e+08,1.600000000000000089e+00,-5.744099999999999682e+02,6.272999999999999687e+01
3.376062668360568285e+08,1.880000000000000115e+00,-1.059029999999999973e+03,2.546099999999999852e+02
3.376062668552148342e+08,1.640000000000000124e+00,-7.712100000000000364e+02,2.152500000000000000e+02
3.376062668763346076e+08,1.640000000000000124e+00,-1.322250000000000000e+03,-1.352999999999999936e+01
3.376062669170887470e+08,2.000000000000000000e+00,-7.638300000000000409e+02,-2.250900000000000034e+02
3.376062670904492140e+08,1.600000000000000089e+00,-9.901499999999999773e+02,-4.058999999999999631e+01
3.376062670992328525e+08,1.760000000000000009e+00,-4.932300000000000182e+02,-1.844999999999999929e+01
3.376062672651562691e+08,1.840000000000000080e+00,-7.367699999999999818e+02,-1.045499999999999972e+02
3.376062673654036522e+08,6.919999999999999929e+00,-7.220099999999999909e+02,-6.026999999999999602e+01
3.376062674304481149e+08,2.839999999999999858e+00,-6.014700000000000273e+02,-1.685099999999999909e+02
3.376062675186274052e+08,2.320000000000000284e+00,-5.276699999999999591e+02,-1.193100000000000023e+02
3.376062676507411003e+08,1.600000000000000089e+00,-8.917500000000000000e+02,-3.431700000000000159e+02
3.376062677361490726e+08,1.959999999999999964e+00,-1.393589999999999918e+03,9.470999999999999375e+01
3.376062677716091871e+08,2.040000000000000036e+00,-8.204099999999999682e+02,-1.660500000000000114e+02
3.376062679289995432e+08,1.760000000000000009e+00,-4.932300000000000182e+02,-4.058999999999999631e+01
3.376062679487141967e+08,1.720000000000000195e+00,-1.017210000000000036e+03,1.906500000000000057e+02
3.376062680070377588e+08,1.720000000000000195e+00,-9.876899999999999409e+02,1.783499999999999943e+02
3.376062681613335609e+08,2.200000000000000178e+00,-5.547300000000000182e+02,4.058999999999999631e+01
3.376062683574218750e+08,1.600000000000000089e+00,-6.728099999999999454e+02,1.512899999999999920e+02
3.376062686184363961e+08,3.596000000000000085e+01,-4.612500000000000000e+02,-4.304999999999999716e+01
3.376062686972168088e+08,2.479999999999999982e+00,-8.253300000000000409e+02,4.169699999999999704e+02
3.376062688203808665e+08,1.680000000000000160e+00,-6.900299999999999727e+02,-3.308700000000000045e+02
3.376062688465527296e+08,2.400000000000000355e+00,-5.965499999999999545e+02,-2.644499999999999886e+02
3.376062688630012870e+08,1.840000000000000080e+00,-1.366529999999999973e+03,2.828999999999999915e+01
3.376062691662554145e+08,2.759999999999999787e+00,-5.055299999999999727e+02,2.091000000000000014e+01
3.376062691759646535e+08,2.560000000000000053e+00,-5.424299999999999500e+02,3.075000000000000000e+01
3.376062693349044919e+08,1.880000000000000115e+00,-7.589099999999999682e+02,-3.825299999999999727e+02
3.376062693929340243e+08,1.800000000000000044e+00,-5.965499999999999545e+02,5.781000000000000227e+01
3.376062694480946064e+08,1.880000000000000115e+00,-8.327100000000000364e+02,7.748999999999999488e+01
3.376062695395562053e+08,1.920000000000000151e+00,-7.170900000000000318e+02,-5.289000000000000057e+01
3.376062697344737649e+08,2.360000000000000320e+00,-7.392300000000000182e+02,2.250900000000000034e+02
3.376062697667078972e+08,1.640000000000000124e+00,-1.017210000000000036e+03,2.054099999999999966e+02
3.376062698957606554e+08,1.680000000000000160e+00,-7.047899999999999636e+02,8.487000000000000455e+01
3.376062699547026753e+08,2.160000000000000142e+00,-1.127910000000000082e+03,-2.103299999999999841e+02
3.376062699807128906e+08,2.200000000000000178e+00,-7.416899999999999409e+02,-1.217699999999999960e+02
3.376062699962521791e+08,1.840000000000000080e+00,-7.023300000000000409e+02,-1.143900000000000006e+02
3.376062700012131333e+08,1.632800000000000011e+02,-1.337009999999999991e+03,6.026999999999999602e+01
3.376062700734917521e+08,1.760000000000000009e+00,-5.202899999999999636e+02,-1.599000000000000021e+01
3.376062701923231483e+08,2.320000000000000284e+00,-8.277899999999999636e+02,1.955699999999999932e+02
3.376062702893294096e+08,1.760000000000000009e+00,-9.138899999999999864e+02,-2.582999999999999829e+01
3.376062704698122740e+08,1.640000000000000124e+00,-9.114299999999999500e+02,2.177100000000000080e+02
3.376062705487369895e+08,2.280000000000000249e+00,-5.350499999999999545e+02,-7.995000000000000284e+01
3.376062707698220611e+08,1.840000000000000080e+00,-1.140210000000000036e+03,5.535000000000000142e+01
3.376062710203797817e+08,2.240000000000000213e+00,-4.637099999999999795e+02,-1.365300000000000011e+02
3.376062711142046452e+08,2.120000000000000107e+00,-8.327100000000000364e+02,3.284099999999999682e+02
3.376062711352647543e+08,1.600000000000000089e+00,-8.646899999999999409e+02,-2.865899999999999750e+02
3.376062713039529324e+08,2.360000000000000320e+00,-7.121699999999999591e+02,-1.537500000000000000e+02
3.376062714566688538e+08,2.040000000000000036e+00,-1.154970000000000027e+03,2.939699999999999704e+02
3.376062714765570760e+08,8.731999999999999318e+01,-1.122990000000000009e+03,-1.020900000000000034e+02
3.376062716618728042e+08,1.959999999999999964e+00,-9.926100000000000136e+02,7.995000000000000284e+01
3.376062716679503322e+08,2.360000000000000320e+00,-7.392300000000000182e+02,-8.240999999999999659e+01
3.376062716983051300e+08,2.120000000000000107e+00,-8.450099999999999909e+02,2.816700000000000159e+02
3.376062717199696302e+08,1.600000000000000089e+00,-1.095930000000000064e+03,-1.316099999999999852e+02
3.376062717233029604e+08,1.840000000000000080e+00,-5.916299999999999955e+02,3.689999999999999947e+00
3.376062717588476539e+08,2.400000000000000355e+00,-9.138899999999999864e+02,-1.119299999999999926e+02
3.376062717843825817e+08,1.600000000000000089e+00,-9.065099999999999909e+02,-3.382500000000000000e+02
3.376062718256846666e+08,2.479999999999999982e+00,-8.253300000000000409e+02,-1.217699999999999960e+02
3.376062718952549696e+08,1.720000000000000195e+00,-1.174650000000000091e+03,6.150000000000000355e+00
3.376062719256000519e+08,8.743999999999999773e+01,-8.843700000000000045e+02,-4.169699999999999704e+02
3.376062720335775018e+08,2.280000000000000249e+00,-5.202899999999999636e+02,-3.689999999999999947e+00
3.376062720746484399e+08,2.280000000000000249e+00,-1.078710000000000036e+03,-4.046700000000000159e+02
3.376062723008973598e+08,4.640000000000000568e+01,-5.153700000000000045e+02,2.828999999999999915e+01
3.376062723136491179e+08,2.959999999999999964e+00,-8.646899999999999409e+02,4.415699999999999932e+02
3.376062728982107043e+08,1.840000000000000080e+00,-9.630900000000000318e+02,3.480899999999999750e+02
3.376062729142068028e+08,1.840000000000000080e+00,-5.571899999999999409e+02,1.352999999999999936e+01
3.376062731614474654e+08,2.000000000000000000e+00,-1.211549999999999955e+03,-1.045499999999999972e+02
3.376062731977397799e+08,2.040000000000000036e+00,-6.605099999999999909e+02,-1.832700000000000102e+02
3.376062732547569275e+08,1.920000000000000151e+00,-6.777300000000000182e+02,-1.070100000000000051e+02
3.376062733068403006e+08,1.680000000000000160e+00,-5.940900000000000318e+02,-1.316099999999999852e+02
3.376062733465028405e+08,1.880000000000000115e+00,-7.662899999999999636e+02,1.512899999999999920e+02
3.376062733732790947e+08,1.880000000000000115e+00,-5.178300000000000409e+02,-1.611299999999999955e+02
3.376062734006770849e+08,2.160000000000000142e+00,-4.341899999999999977e+02,-1.414499999999999886e+02
3.376062734125151634e+08,5.108000000000000540e+01,-1.098389999999999873e+03,3.407099999999999795e+02
3.376062734401876926e+08,1.053599999999999994e+02,-9.975299999999999727e+02,-1.094699999999999989e+02
3.376062735081402063e+08,3.640000000000000124e+00,-5.227500000000000000e+02,-7.748999999999999488e+01
3.376062735760113001e+08,1.959999999999999964e+00,-8.499299999999999500e+02,3.800699999999999932e+02
3.376062736888845563e+08,1.920000000000000151e+00,-7.761299999999999955e+02,-1.168499999999999943e+02
3.376062738664160371e+08,2.560000000000000053e+00,-6.777300000000000182e+02,-2.865899999999999750e+02
3.376062739285916090e+08,2.600000000000000089e+00,-5.891699999999999591e+02,-2.004900000000000091e+02
3.376062739665516615e+08,1.760000000000000009e+00,-5.596499999999999773e+02,-6.026999999999999602e+01
3.376062742118728161e+08,1.640000000000000124e+00,-6.875699999999999363e+02,1.808100000000000023e+02
3.376062742612749338e+08,1.600000000000000089e+00,-9.040499999999999545e+02,7.748999999999999488e+01
3.376062743482161164e+08,1.720000000000000195e+00,-1.177109999999999900e+03,-3.321000000000000085e+01
3.376062745067968965e+08,1.600000000000000089e+00,-1.056569999999999936e+03,2.890500000000000114e+02
3.376062747933452725e+08,2.080000000000000071e+00,-9.114299999999999500e+02,-1.107000000000000028e+01
3.376062748019064665e+08,1.600000000000000089e+00,-1.063950000000000045e+03,-3.567000000000000171e+01
3.376062748215332031e+08,1.840000000000000080e+00,-1.041809999999999945e+03,1.586699999999999875e+02
3.376062748865419030e+08,1.640000000000000124e+00,-7.047899999999999636e+02,-2.865899999999999750e+02
3.376062749802647829e+08,1.640000000000000124e+00,-6.334500000000000455e+02,1.242300000000000040e+02
3.376062750188324451e+08,1.800000000000000044e+00,-8.646899999999999409e+02,2.988899999999999864e+02
3.376062751415006518e+08,1.840000000000000080e+00,-6.654299999999999500e+02,-1.488299999999999841e+02
3.376062753527951241e+08,2.240000000000000213e+00,-1.174650000000000091e+03,7.503000000000000114e+01
3.376062756545171738e+08,2.400000000000000355e+00,-8.573099999999999454e+02,-2.570699999999999932e+02
3.376062759495062828e+08,1.600000000000000089e+00,-5.571899999999999409e+02,-3.567000000000000171e+01
3.376062759522645473e+08,2.600000000000000089e+00,-7.589099999999999682e+02,-9.470999999999999375e+01
3.376062759878233671e+08,1.760000000000000009e+00,-4.883100000000000023e+02,-1.685099999999999909e+02
3.376062765767610669e+08,1.760000000000000009e+00,-1.322250000000000000e+03,-7.503000000000000114e+01
3.376062767031727433e+08,2.200000000000000178e+00,-9.335699999999999363e+02,-3.308700000000000045e+02
3.376062767281607985e+08,2.080000000000000071e+00,-1.120529999999999973e+03,1.586699999999999875e+02
3.376062770941926837e+08,1.760000000000000009e+00,-1.275509999999999991e+03,2.582999999999999829e+01
3.376062771024544239e+08,7.947999999999998977e+01,-1.036889999999999873e+03,2.004900000000000091e+02
3.376062771096397638e+08,2.520000000000000018e+00,-7.318500000000000227e+02,1.488299999999999841e+02
3.376062771664116979e+08,1.760000000000000009e+00,-9.532500000000000000e+02,-3.480899999999999750e+02
3.376062773276801109e+08,1.604000000000000057e+02,-7.564500000000000455e+02,-1.316099999999999852e+02
3.376062775142784119e+08,1.680000000000000160e+00,-1.103309999999999945e+03,-1.119299999999999926e+02
3.376062778984364271e+08,1.680000000000000160e+00,-1.341930000000000064e+03,-1.340699999999999932e+02
3.376062780124587417e+08,2.080000000000000071e+00,-6.260699999999999363e+02,-1.512899999999999920e+02
3.376062781640798450e+08,1.600000000000000089e+00,-6.580499999999999545e+02,-1.045499999999999972e+02
3.376062781904383898e+08,1.880000000000000115e+00,-5.006100000000000136e+02,-1.709699999999999989e+02
3.376062783622211218e+08,1.760000000000000009e+00,-6.113099999999999454e+02,1.107000000000000028e+01
3.376062785832996964e+08,2.040000000000000036e+00,-6.629700000000000273e+02,2.078700000000000045e+02
3.376062786955382228e+08,1.840000000000000080e+00,-6.629700000000000273e+02,1.488299999999999841e+02
3.376062788982877731e+08,1.760000000000000009e+00,-1.157430000000000064e+03,2.447700000000000102e+02
3.376062791027311087e+08,1.720000000000000195e+00,-6.137699999999999818e+02,7.995000000000000284e+01
3.376062791926128268e+08,1.920000000000000151e+00,-1.292730000000000018e+03,1.439099999999999966e+02
3.376062793952669501e+08,1.959999999999999964e+00,-6.482100000000000364e+02,-5.289000000000000057e+01
3.376062795124522448e+08,1.959999999999999964e+00,-6.875699999999999363e+02,2.152500000000000000e+02
3.376062796186404228e+08,1.680000000000000160e+00,-7.933500000000000227e+02,-1.611299999999999955e+02
3.376062796602300406e+08,2.520000000000000018e+00,-1.142670000000000073e+03,2.964300000000000068e+02
3.376062797027159333e+08,1.800000000000000044e+00,-6.457500000000000000e+02,-2.177100000000000080e+02
3.376062798587359190e+08,1.600000000000000089e+00,-5.178300000000000409e+02,-1.881899999999999977e+02
3.376062798695800900e+08,1.720000000000000195e+00,-8.769900000000000091e+02,3.653100000000000023e+02
3.376062799368326664e+08,2.000000000000000000e+00,-6.457500000000000000e+02,-1.599000000000000021e+01
3.376062799443240166e+08,1.600000000000000089e+00,-7.367699999999999818e+02,-1.611299999999999955e+02
3.376062800049045086e+08,1.800000000000000044e+00,-7.072500000000000000e+02,3.062699999999999818e+02
3.376062800223459005e+08,1.720000000000000195e+00,-7.121699999999999591e+02,2.915099999999999909e+02
3.376062800991091728e+08,1.600000000000000089e+00,-5.252100000000000364e+02,-1.562100000000000080e+02
3.376062801946115494e+08,1.880000000000000115e+00,-5.916299999999999955e+02,-1.439099999999999966e+02
3.376062802130599022e+08,1.880000000000000115e+00,-6.998700000000000045e+02,2.496899999999999977e+02
3.376062802272070050e+08,2.080000000000000071e+00,-6.974099999999999682e+02,2.742900000000000205e+02
3.376062803728287816e+08,2.040000000000000036e+00,-1.100849999999999909e+03,3.161100000000000136e+02
3.376062804370030165e+08,2.400000000000000355e+00,-8.105699999999999363e+02,2.767500000000000000e+02
3.376062804425998330e+08,2.360000000000000320e+00,-8.007300000000000182e+02,2.398499999999999943e+02
3.376062806093565822e+08,2.600000000000000089e+00,-6.039299999999999500e+02,-4.058999999999999631e+01
3.376062807024164200e+08,1.800000000000000044e+00,-1.223849999999999909e+03,-2.570699999999999932e+02
3.376062807727907896e+08,3.040000000000000036e+00,-8.769900000000000091e+02,2.570699999999999932e+02
3.376062808410112858e+08,2.919999999999999929e+00,-1.250910000000000082e+03,-1.070100000000000051e+02
3.376062808776399493e+08,2.080000000000000071e+00,-4.956899999999999977e+02,-1.168499999999999943e+02
3.376062810833344460e+08,2.360000000000000320e+00,-6.359099999999999682e+02,2.078700000000000045e+02
3.376062810886360407e+08,2.799999999999999822e+00,-7.982699999999999818e+02,-2.915099999999999909e+02
3.376062811076540947e+08,1.720000000000000195e+00,-7.835099999999999909e+02,-1.168499999999999943e+02
3.376062811626214981e+08,1.880000000000000115e+00,-8.843700000000000045e+02,1.488299999999999841e+02
3.376062812606596947e+08,2.280000000000000249e+00,-5.153700000000000045e+02,6.150000000000000355e+00
3.376062813939594030e+08,3.671999999999999886e+01,-4.587900000000000205e+02,-1.783499999999999943e+02
3.376062815034146905e+08,1.720000000000000195e+00,-7.072500000000000000e+02,-1.635900000000000034e+02
3.376062815829036236e+08,1.959999999999999964e+00,-8.523899999999999864e+02,2.816700000000000159e+02
3.376062816319596171e+08,1.600000000000000089e+00,-6.678899999999999864e+02,1.463700000000000045e+02
3.376062816716558337e+08,3.400000000000000355e+00,-5.325900000000000318e+02,7.010999999999999943e+01
3.376062820114257932e+08,2.959999999999999964e+00,-5.842500000000000000e+02,-1.931099999999999852e+02
3.376062822867361307e+08,1.800000000000000044e+00,-7.318500000000000227e+02,-3.554699999999999704e+02
3.376062823174934983e+08,1.880000000000000115e+00,-8.597699999999999818e+02,3.579300000000000068e+02
3.376062823804590106e+08,1.880000000000000115e+00,-7.564500000000000455e+02,-6.518999999999999773e+01
3.376062823990625143e+08,1.840000000000000080e+00,-8.646899999999999409e+02,2.595299999999999727e+02
3.376062824294238091e+08,1.600000000000000089e+00,-1.356690000000000055e+03,2.337000000000000099e+01
